"","observation_path","chamber_path","committee_path","observation_number","chamber_number","committee_number","committee_name","parent_name","past_names","type","committee_id"
"350","/chamber-2/committee-73","/chamber-2","/chamber-2/committee-73",350,2,73,"Foreign Operations","Senate Committee on Appropriations","{'Foreign Operations': [98, 100, 101, 102, 103, 104, 105, 106, 107, 108]}","senatesub",""
"351","/chamber-2/committee-74","/chamber-2","/chamber-2/committee-74",351,2,74,"Forestry, Water Resources, and Environment","Senate Committee on Agriculture and Forestry","{'Forestry, Water Resources, and Environment': [97]}","senatesub",""
"352","/chamber-2/committee-75","/chamber-2","/chamber-2/committee-75",352,2,75,"Government Efficiency, Federalism, and the District of Columbia","Senate Committee on Government Operations","{'Government Efficiency, Federalism, and the District of Columbia': [100], 'General Services, Federalism, and the District of Columbia': [101, 102]}","senatesub",""
"353","/chamber-2/committee-76","/chamber-2","/chamber-2/committee-76",353,2,76,"Governmental Efficiency and the District of Columbia","Senate Committee on Government Operations","{'Governmental Efficiency and the District of Columbia': [97, 98, 99], 'Federal Services, Post Office, and Civil Service': [100, 101, 102], 'Post Office and Civil Service': [104]}","senatesub",""
"354","/chamber-2/committee-77","/chamber-2","/chamber-2/committee-77",354,2,77,"Handicapped","Senate Committee on Labor and Public Welfare","{'Handicapped': [97, 98, 99, 100, 101], 'Disability Policy': [102, 103]}","senatesub",""
"355","/chamber-2/committee-78","/chamber-2","/chamber-2/committee-78",355,2,78,"Health","Senate Committee on Finance","{'Health': [97, 98, 99, 100], 'Health for Families and the Uninsured': [101, 102, 103]}","senatesub",""
"356","/chamber-2/committee-79","/chamber-2","/chamber-2/committee-79",356,2,79,"Health Care","Senate Committee on Finance","{'Health Care': [105, 106]}","senatesub",""
"357","/chamber-2/committee-80","/chamber-2","/chamber-2/committee-80",357,2,80,"Housing and Urban Affairs","Senate Committee on Banking, Housing, and Urban Affairs","{'Housing and Urban Affairs': [97, 98, 99, 101, 102, 103]}","senatesub",""
"358","/chamber-2/committee-81","/chamber-2","/chamber-2/committee-81",358,2,81,"HUD and Independent Agencies","Senate Committee on Appropriations","{'HUD and Independent Agencies': [98, 99, 100, 101], 'VA, HUD, and Independent Agencies': [102, 103, 104, 105, 106, 107, 108]}","senatesub",""
"359","/chamber-2/committee-82","/chamber-2","/chamber-2/committee-82",359,2,82,"HUD Oversight and Structure","Senate Committee on Banking, Housing, and Urban Affairs","{'HUD Oversight and Structure': [104]}","senatesub",""
"360","/chamber-2/committee-83","/chamber-2","/chamber-2/committee-83",360,2,83,"Immigration and Refugee Affairs","Senate Committee on Judiciary","{'Immigration and Refugee Affairs': [100, 101, 102, 103], 'Immigration': [104, 105, 106, 107], 'Immigration, Refugees and Border Security': [112]}","senatesub",""
"361","/chamber-2/committee-84","/chamber-2","/chamber-2/committee-84",361,2,84,"Immigration and Refugee Policy","Senate Committee on Judiciary","{'Immigration and Refugee Policy': [97, 98, 99], 'Constitution, Civil Rights and Human Rights': [112, 113, 114]}","senatesub",""
"362","/chamber-2/committee-85","/chamber-2","/chamber-2/committee-85",362,2,85,"Innovation and Technology","Senate Committee on Small Business (Select)","{'Innovation and Technology': [97]}","senatesub",""
"363","/chamber-2/committee-86","/chamber-2","/chamber-2/committee-86",363,2,86,"Insurance","Senate Committee on Banking, Housing, and Urban Affairs","{'Insurance': [98], 'Financial Services and Technology': [105]}","senatesub",""
"364","/chamber-2/committee-87","/chamber-2","/chamber-2/committee-87",364,2,87,"Intergovernmental Relations","Senate Committee on Government Operations","{'Intergovernmental Relations': [97, 98, 99], 'Federal Spending, Budget, and Accounting': [100], 'Government Information and Regulation': [102]}","senatesub",""
"365","/chamber-2/committee-88","/chamber-2","/chamber-2/committee-88",365,2,88,"Interior","Senate Committee on Appropriations","{'Interior': [97, 98, 99, 105, 106, 107, 108], 'Interior and Related Agencies': [100, 101, 102, 103, 104]}","senatesub",""
"366","/chamber-2/committee-89","/chamber-2","/chamber-2/committee-89",366,2,89,"Interior and Related Agencies","Senate Committee on Appropriations","{'Interior and Related Agencies': [109], 'Department of the Interior, Environment, and Related Agencies': [110, 114]}","senatesub",""
"367","/chamber-2/committee-90","/chamber-2","/chamber-2/committee-90",367,2,90,"International Economic Policy","Senate Committee on Foreign Relations","{'International Economic Policy': [98], 'International Economic Policy, Oceans and Environment': [99], 'International Economic Policy, Trade, Oceans and Environment': [100, 102, 103], 'International Economic Policy, Export and Trade Promotion': [105]}","senatesub",""
"368","/chamber-2/committee-91","/chamber-2","/chamber-2/committee-91",368,2,91,"International Finance and Monetary Policy","Senate Committee on Banking, Housing, and Urban Affairs","{'International Finance and Monetary Policy': [97, 98, 99, 101, 102, 103], 'International Finance': [105], 'National Security and International Trade and Finance': [113]}","senatesub",""
"369","/chamber-2/committee-92","/chamber-2","/chamber-2/committee-92",369,2,92,"International Trade","Senate Committee on Finance","{'International Trade': [97, 98, 99, 100, 101, 102, 103, 104, 105]}","senatesub",""
"370","/chamber-2/committee-93","/chamber-2","/chamber-2/committee-93",370,2,93,"Interstate Commerce, Trade, and Tourism","Senate Committee on Commerce","{'Interstate Commerce, Trade, and Tourism': [110]}","senatesub",""
"371","/chamber-2/committee-94","/chamber-2","/chamber-2/committee-94",371,2,94,"Juvenile Justice","Senate Committee on Judiciary","{'Juvenile Justice': [97, 98, 99], 'Oversight, Federal Rights and Agency Action': [114]}","senatesub",""
"372","/chamber-2/committee-95","/chamber-2","/chamber-2/committee-95",372,2,95,"Juvenile Justice","Senate Committee on Judiciary","{'Juvenile Justice': [102, 103], 'Youth Violence': [104, 105]}","senatesub",""
"373","/chamber-2/committee-96","/chamber-2","/chamber-2/committee-96",373,2,96,"Labor","Senate Committee on Labor and Public Welfare","{'Labor': [97, 98, 99], 'Bioterrorism and Public Health Preparedness': [109]}","senatesub",""
"374","/chamber-2/committee-97","/chamber-2","/chamber-2/committee-97",374,2,97,"Labor","Senate Committee on Labor and Public Welfare","{'Labor': [100, 101, 102, 103]}","senatesub",""
"375","/chamber-2/committee-98","/chamber-2","/chamber-2/committee-98",375,2,98,"Labor, Health and Human Services, Education","Senate Committee on Appropriations","{'Labor, Health and Human Services, Education': [98, 99], 'Labor, Health and Human Services, Education, and Related Agencies': [100, 101, 102], 'Labor, Health and Human Services, and Education': [103, 104, 105, 106, 107, 108]}","senatesub",""
"376","/chamber-2/committee-99","/chamber-2","/chamber-2/committee-99",376,2,99,"Legislative Branch","Senate Committee on Appropriations","{'Legislative Branch': [98, 99, 100, 102, 105, 106, 107, 108, 110, 111, 112, 113]}","senatesub",""
"377","/chamber-2/committee-100","/chamber-2","/chamber-2/committee-100",377,2,100,"Long-Term Growth and Debt Reduction","Senate Committee on Finance","{'Long-Term Growth and Debt Reduction': [106]}","senatesub",""
"378","/chamber-2/committee-101","/chamber-2","/chamber-2/committee-101",378,2,101,"Manpower and Personnel","Senate Committee on Armed Services","{'Manpower and Personnel': [97, 98, 99], 'Force Requirements and Personnel': [103]}","senatesub",""
"379","/chamber-2/committee-102","/chamber-2","/chamber-2/committee-102",379,2,102,"Manpower and Personnel","Senate Committee on Armed Services","{'Manpower and Personnel': [100, 101, 102]}","senatesub",""
"380","/chamber-2/committee-103","/chamber-2","/chamber-2/committee-103",380,2,103,"Medicare and Long-Term Care","Senate Committee on Finance","{'Medicare and Long-Term Care': [101, 102]}","senatesub",""
"381","/chamber-2/committee-104","/chamber-2","/chamber-2/committee-104",381,2,104,"Merchant Marine","Senate Committee on Commerce","{'Merchant Marine': [97, 98, 99, 100, 101, 102, 103]}","senatesub",""
"382","/chamber-2/committee-105","/chamber-2","/chamber-2/committee-105",382,2,105,"Military Construction","Senate Committee on Appropriations","{'Military Construction': [97, 98, 99, 100, 101, 102, 104, 105, 106, 107, 108]}","senatesub",""
"383","/chamber-2/committee-106","/chamber-2","/chamber-2/committee-106",383,2,106,"Military Construction","Senate Committee on Armed Services","{'Military Construction': [97, 98, 99], 'Readiness, Sustainability and Support': [100, 101, 102]}","senatesub",""
"384","/chamber-2/committee-107","/chamber-2","/chamber-2/committee-107",384,2,107,"Military Construction and Veterans Affairs, and Related Agencies","Senate Committee on Appropriations","{'Military Construction and Veterans Affairs, and Related Agencies': [109, 110, 111, 112, 113]}","senatesub",""
"385","/chamber-2/committee-108","/chamber-2","/chamber-2/committee-108",385,2,108,"Military Readiness and Defense Infrastructure","Senate Committee on Armed Services","{'Military Readiness and Defense Infrastructure': [103]}","senatesub",""
"386","/chamber-2/committee-109","/chamber-2","/chamber-2/committee-109",386,2,109,"National Ocean Policy Study","Senate Committee on Commerce","{'National Ocean Policy Study': [98, 99]}","senatesub",""
"387","/chamber-2/committee-110","/chamber-2","/chamber-2/committee-110",387,2,110,"National Ocean Policy Study","Senate Committee on Commerce","{'National Ocean Policy Study': [100, 102]}","senatesub",""
"388","/chamber-2/committee-111","/chamber-2","/chamber-2/committee-111",388,2,111,"Natural Resources Development and Production","Senate Committee on Interior and Insular Affairs","{'Natural Resources Development and Production': [99]}","senatesub",""
"389","/chamber-2/committee-112","/chamber-2","/chamber-2/committee-112",389,2,112,"Near Eastern and South Asian Affairs","Senate Committee on Foreign Relations","{'Near Eastern and South Asian Affairs': [98, 99, 100, 104, 106]}","senatesub",""
"390","/chamber-2/committee-113","/chamber-2","/chamber-2/committee-113",390,2,113,"Nuclear Deterrence, Arms Control, and Defense Intelligence","Senate Committee on Armed Services","{'Nuclear Deterrence, Arms Control, and Defense Intelligence': [103]}","senatesub",""
"391","/chamber-2/committee-114","/chamber-2","/chamber-2/committee-114",391,2,114,"Nuclear Regulation","Senate Committee on Public Works","{'Nuclear Regulation': [97, 98, 99], 'Clean Water, Fisheries and Wildlife': [103]}","senatesub",""
"392","/chamber-2/committee-115","/chamber-2","/chamber-2/committee-115",392,2,115,"Nuclear Regulation","Senate Committee on Public Works","{'Nuclear Regulation': [100, 101]}","senatesub",""
"393","/chamber-2/committee-116","/chamber-2","/chamber-2/committee-116",393,2,116,"Nutrition","Senate Committee on Agriculture and Forestry","{'Nutrition': [97, 98, 99], 'Conservation and Forestry': [100, 101, 102]}","senatesub",""
"394","/chamber-2/committee-117","/chamber-2","/chamber-2/committee-117",394,2,117,"Oceans, Atmosphere, Fisheries, and Coast Guard","Senate Committee on Commerce","{'Oceans, Atmosphere, Fisheries, and Coast Guard': [110, 111]}","senatesub",""
"395","/chamber-2/committee-118","/chamber-2","/chamber-2/committee-118",395,2,118,"Oversight of Government Management","Senate Committee on Government Operations","{'Oversight of Government Management': [97, 98, 99]}","senatesub",""
"396","/chamber-2/committee-119","/chamber-2","/chamber-2/committee-119",396,2,119,"Oversight of Government Management","Senate Committee on Government Operations","{'Oversight of Government Management': [100, 101, 102, 103], 'Oversight of Government Management and the District of Columbia': [104], 'Oversight of Government Management, Restructuring and the District of Columbia': [105, 106], 'Oversight of Government Management, the Federal Workforce, and the District of Columbia': [107, 108, 109, 110, 111, 112]}","senatesub",""
"397","/chamber-2/committee-120","/chamber-2","/chamber-2/committee-120",397,2,120,"Oversight of the Internal Revenue Service","Senate Committee on Finance","{'Oversight of the Internal Revenue Service': [97, 98]}","senatesub",""
"398","/chamber-2/committee-121","/chamber-2","/chamber-2/committee-121",398,2,121,"Patents, Copyrights and Trademarks","Senate Committee on Judiciary","{'Patents, Copyrights and Trademarks': [98, 99]}","senatesub",""
"399","/chamber-2/committee-122","/chamber-2","/chamber-2/committee-122",399,2,122,"Patents, Copyrights and Trademarks","Senate Committee on Judiciary","{'Patents, Copyrights and Trademarks': [100, 101, 102, 103]}","senatesub",""
"400","/chamber-2/committee-123","/chamber-2","/chamber-2/committee-123",400,2,123,"Preparedness","Senate Committee on Armed Services","{'Preparedness': [97, 98, 99], 'Acquisition and Technology': [104, 105]}","senatesub",""
"401","/chamber-2/committee-124","/chamber-2","/chamber-2/committee-124",401,2,124,"Primary Health and Aging","Senate Committee on Labor and Public Welfare","{'Primary Health and Aging': [112, 113]}","senatesub",""
"402","/chamber-2/committee-125","/chamber-2","/chamber-2/committee-125",402,2,125,"Private Retirement Plans and Oversight of the Internal Revenue Service","Senate Committee on Finance","{'Private Retirement Plans and Oversight of the Internal Revenue Service': [100, 101, 102]}","senatesub",""
"403","/chamber-2/committee-126","/chamber-2","/chamber-2/committee-126",403,2,126,"Private Sector and Consumer Solutions to Global Warming and Wildlife Protection","Senate Committee on Public Works","{'Private Sector and Consumer Solutions to Global Warming and Wildlife Protection': [110]}","senatesub",""
"404","/chamber-2/committee-127","/chamber-2","/chamber-2/committee-127",404,2,127,"Projection Forces and Regional Defense","Senate Committee on Armed Services","{'Projection Forces and Regional Defense': [100, 101, 102]}","senatesub",""
"405","/chamber-2/committee-128","/chamber-2","/chamber-2/committee-128",405,2,128,"Public Lands, Reserved Water and Resource Conservation","Senate Committee on Interior and Insular Affairs","{'Public Lands, Reserved Water and Resource Conservation': [97, 98, 99]}","senatesub",""
"406","/chamber-2/committee-129","/chamber-2","/chamber-2/committee-129",406,2,129,"Readiness","Senate Committee on Armed Services","{'Readiness': [104, 105], 'Readiness and Management Support': [106, 113]}","senatesub",""
"407","/chamber-2/committee-130","/chamber-2","/chamber-2/committee-130",407,2,130,"Regional and Community Development","Senate Committee on Public Works","{'Regional and Community Development': [97, 98], 'Superfund and Environmental Oversight': [100], 'Superfund, Ocean and Water Protection': [101, 102], 'Superfund, Recycling, and Solid Waste Management': [103]}","senatesub",""
"408","/chamber-2/committee-131","/chamber-2","/chamber-2/committee-131",408,2,131,"Regional Defense and Contingency Forces","Senate Committee on Armed Services","{'Regional Defense and Contingency Forces': [103]}","senatesub",""
"409","/chamber-2/committee-132","/chamber-2","/chamber-2/committee-132",409,2,132,"Regulatory Reform","Senate Committee on Judiciary","{'Regulatory Reform': [97]}","senatesub",""
"410","/chamber-2/committee-133","/chamber-2","/chamber-2/committee-133",410,2,133,"Rural Development, Oversight, and Investigations","Senate Committee on Agriculture and Forestry","{'Rural Development, Oversight, and Investigations': [99], 'Rural Development and Rural Electrification': [100, 101, 102, 103], 'Forestry, Conservation, and Rural Revitalization': [104, 105, 106, 109]}","senatesub",""
"411","/chamber-2/committee-134","/chamber-2","/chamber-2/committee-134",411,2,134,"Rural Economy and Family Farming","Senate Committee on Small Business (Select)","{'Rural Economy and Family Farming': [101]}","senatesub",""
"412","/chamber-2/committee-135","/chamber-2","/chamber-2/committee-135",412,2,135,"Rural Housing and Development","Senate Committee on Banking, Housing, and Urban Affairs","{'Rural Housing and Development': [98], 'Housing Opportunity and Community Development': [105], 'Housing and Transportation': [106, 107, 109], 'Housing, Transportation, and Community Development': [110, 111, 112, 113]}","senatesub",""
"413","/chamber-2/committee-136","/chamber-2","/chamber-2/committee-136",413,2,136,"Savings, Pensions and Investment Policy","Senate Committee on Finance","{'Savings, Pensions and Investment Policy': [97, 98, 99]}","senatesub",""
"414","/chamber-2/committee-137","/chamber-2","/chamber-2/committee-137",414,2,137,"Science and Space","Senate Committee on Commerce","{'Science and Space': [109]}","senatesub",""
"415","/chamber-2/committee-138","/chamber-2","/chamber-2/committee-138",415,2,138,"Science, Technology, and Innovation","Senate Committee on Commerce","{'Science, Technology, and Innovation': [110]}","senatesub",""
"416","/chamber-2/committee-139","/chamber-2","/chamber-2/committee-139",416,2,139,"Science, Technology, and Space","Senate Committee on Commerce","{'Science, Technology, and Space': [98, 99], 'Oceans and Fisheries': [104, 105, 106], 'Oceans, Fisheries and Coast Guard': [108]}","senatesub",""
"417","/chamber-2/committee-140","/chamber-2","/chamber-2/committee-140",417,2,140,"Science, Technology, and Space","Senate Committee on Commerce","{'Science, Technology, and Space': [101, 102, 103, 104, 105, 106, 107, 108]}","senatesub",""
"418","/chamber-2/committee-141","/chamber-2","/chamber-2/committee-141",418,2,141,"Sea Power and Force Projection","Senate Committee on Armed Services","{'Sea Power and Force Projection': [97, 98, 99]}","senatesub",""
"419","/chamber-2/committee-142","/chamber-2","/chamber-2/committee-142",419,2,142,"SeaPower","Senate Committee on Armed Services","{'SeaPower': [104, 105, 106]}","senatesub",""
"420","/chamber-2/committee-143","/chamber-2","/chamber-2/committee-143",420,2,143,"Securities","Senate Committee on Banking, Housing, and Urban Affairs","{'Securities': [97, 98, 99, 100, 101, 102, 103, 104, 105], 'Securities and Investment': [107], 'Securities, Insurance, and Investment': [112, 113, 114]}","senatesub",""
"421","/chamber-2/committee-144","/chamber-2","/chamber-2/committee-144",421,2,144,"Security and Terrorism","Senate Committee on Judiciary","{'Security and Terrorism': [97, 98, 99], 'Bankruptcy and the Courts': [113]}","senatesub",""
"422","/chamber-2/committee-145","/chamber-2","/chamber-2/committee-145",422,2,145,"Senate Committee on Aeronautical and Space Sciences","","{'Aeronautical and Space Sciences': [93, 94, 95]}","senate","SSAE"
"423","/chamber-2/committee-146","/chamber-2","/chamber-2/committee-146",423,2,146,"Senate Committee on District of Columbia","","{'District of Columbia': [93, 94]}","senate","SSDT"
"424","/chamber-2/committee-147","/chamber-2","/chamber-2/committee-147",424,2,147,"Senate Committee on Impeachment (Special) (Hastings)","","{'Impeachment (Special) (Hastings)': [101]}","senate","SPIM"
"425","/chamber-2/committee-148","/chamber-2","/chamber-2/committee-148",425,2,148,"Senate Committee on Official Conduct (Special)","","{'Official Conduct (Special)': [95]}","senate","SPOC"
"426","/chamber-2/committee-149","/chamber-2","/chamber-2/committee-149",426,2,149,"Senate Committee on Post Office and Civil Service","","{'Post Office and Civil Service': [93, 94]}","senate","SSPO"
"427","/chamber-2/committee-150","/chamber-2","/chamber-2/committee-150",427,2,150,"Senate Committee on POW/MIA Affairs","","{'POW/MIA Affairs': [102]}","senate","SLPO"
"428","/chamber-2/committee-151","/chamber-2","/chamber-2/committee-151",428,2,151,"Senate Committee on Whitewater Dev Corp Investigation (Special)","","{'Whitewater Dev Corp Investigation (Special)': [104]}","senate","SPWW"
"429","/chamber-2/committee-152","/chamber-2","/chamber-2/committee-152",429,2,152,"Separation of Powers","Senate Committee on Judiciary","{'Separation of Powers': [97, 98], 'Crime and Terrorism': [112, 113, 114]}","senatesub",""
"430","/chamber-2/committee-153","/chamber-2","/chamber-2/committee-153",430,2,153,"Social Security and Family Policy","Senate Committee on Finance","{'Social Security and Family Policy': [100, 101, 102, 104, 105, 107]}","senatesub",""
"431","/chamber-2/committee-154","/chamber-2","/chamber-2/committee-154",431,2,154,"Social Security and Income Maintenance Programs","Senate Committee on Finance","{'Social Security and Income Maintenance Programs': [98, 99]}","senatesub",""
"432","/chamber-2/committee-155","/chamber-2","/chamber-2/committee-155",432,2,155,"Soil and Water Conservation","Senate Committee on Agriculture and Forestry","{'Soil and Water Conservation': [97], 'Soil and Water Conservation, Forestry and Environment': [98], 'Agricultural Production and Stabilization of Prices': [100, 101, 102, 103], 'Production and Price Competitiveness': [107, 108]}","senatesub",""
"433","/chamber-2/committee-156","/chamber-2","/chamber-2/committee-156",433,2,156,"State, Foreign Operations, and Related Programs","Senate Committee on Appropriations","{'State, Foreign Operations, and Related Programs': [109, 110, 111, 112, 113, 114]}","senatesub",""
"434","/chamber-2/committee-157","/chamber-2","/chamber-2/committee-157",434,2,157,"State, Justice, Commerce, the Judiciary","Senate Committee on Appropriations","{'State, Justice, Commerce, the Judiciary': [97], 'Commerce, Justice, State, and the Judiciary': [98, 99, 101, 102, 103, 104, 105, 106, 107, 108], 'Commerce, Justice, State, the Judiciary, and Related Agencies': [100]}","senatesub",""
"435","/chamber-2/committee-158","/chamber-2","/chamber-2/committee-158",435,2,158,"Strategic and Theater Nuclear Forces","Senate Committee on Armed Services","{'Strategic and Theater Nuclear Forces': [97, 98, 99], 'Personnel': [104, 105]}","senatesub",""
"436","/chamber-2/committee-159","/chamber-2","/chamber-2/committee-159",436,2,159,"Strategic Forces and Nuclear Deterrence","Senate Committee on Armed Services","{'Strategic Forces and Nuclear Deterrence': [100, 101, 102]}","senatesub",""
"437","/chamber-2/committee-160","/chamber-2","/chamber-2/committee-160",437,2,160,"Superfund, Waste Control, and Risk Assessment","Senate Committee on Public Works","{'Superfund, Waste Control, and Risk Assessment': [104, 105, 106], 'Superfund, Toxics, Risk, and Waste Management': [107], 'Superfund and Waste Management': [109], 'Superfund, Waste Management, and Regulatory Oversight': [114]}","senatesub",""
"438","/chamber-2/committee-161","/chamber-2","/chamber-2/committee-161",438,2,161,"Surface Transportation","Senate Committee on Commerce","{'Surface Transportation': [97, 98, 99, 100, 101, 102, 103], 'Surface Transportation and Merchant Marine': [104, 105, 106, 108]}","senatesub",""
"439","/chamber-2/committee-162","/chamber-2","/chamber-2/committee-162",439,2,162,"Surface Transportation and Merchant Marine Infrastructure, Safety and Security","Senate Committee on Commerce","{'Surface Transportation and Merchant Marine Infrastructure, Safety and Security': [110], 'Surface Transportation and Merchant Marine': [111]}","senatesub",""
"440","/chamber-2/committee-163","/chamber-2","/chamber-2/committee-163",440,2,163,"Tactical Warfare","Senate Committee on Armed Services","{'Tactical Warfare': [97, 98], 'Strategic Forces': [104, 105], 'Strategic': [106]}","senatesub",""
"441","/chamber-2/committee-164","/chamber-2","/chamber-2/committee-164",441,2,164,"Taxation and Debt Management","Senate Committee on Finance","{'Taxation and Debt Management': [97, 98, 99]}","senatesub",""
"442","/chamber-2/committee-165","/chamber-2","/chamber-2/committee-165",442,2,165,"Taxation and Debt Management","Senate Committee on Finance","{'Taxation and Debt Management': [100, 101], 'Taxation': [102], 'Taxation and IRS Oversight': [104, 105]}","senatesub",""
"443","/chamber-2/committee-166","/chamber-2","/chamber-2/committee-166",443,2,166,"Technology, Terrorism, and Government Information","Senate Committee on Judiciary","{'Technology, Terrorism, and Government Information': [105, 106, 107], 'Terrorism, Technology and Homeland Security': [108, 109, 110]}","senatesub",""
"444","/chamber-2/committee-167","/chamber-2","/chamber-2/committee-167",444,2,167,"Terrorism, Narcotics and International Communications","Senate Committee on Foreign Relations","{'Terrorism, Narcotics and International Communications': [100], 'Terrorism, Narcotics and International Operations': [103]}","senatesub",""
"445","/chamber-2/committee-168","/chamber-2","/chamber-2/committee-168",445,2,168,"Toxic Substances and Environmental Oversight","Senate Committee on Public Works","{'Toxic Substances and Environmental Oversight': [97, 98, 99], 'Clean Air and Nuclear Regulation': [103]}","senatesub",""
"446","/chamber-2/committee-169","/chamber-2","/chamber-2/committee-169",446,2,169,"Trade, Tourism, and Economic Development","Senate Committee on Commerce","{'Trade, Tourism, and Economic Development': [109]}","senatesub",""
"447","/chamber-2/committee-170","/chamber-2","/chamber-2/committee-170",447,2,170,"Transportation","Senate Committee on Appropriations","{'Transportation': [97, 98, 99, 104, 105, 106, 107], 'Transportation and Related Agencies': [100, 101, 102, 103]}","senatesub",""
"448","/chamber-2/committee-171","/chamber-2","/chamber-2/committee-171",448,2,171,"Transportation","Senate Committee on Public Works","{'Transportation': [97, 98, 99], 'Hazardous Wastes and Toxic Substances': [100], 'Toxic Substances, Environmental Oversight, Research and Development': [101, 102], 'Toxic Substances, Research and Development': [103]}","senatesub",""
"449","/chamber-2/committee-172","/chamber-2","/chamber-2/committee-172",449,2,172,"Transportation and Infrastructure","Senate Committee on Public Works","{'Transportation and Infrastructure': [104, 105, 106, 108]}","senatesub",""
"450","/chamber-2/committee-173","/chamber-2","/chamber-2/committee-173",450,2,173,"Transportation, Housing and Urban Development, and Related Agencies","Senate Committee on Appropriations","{'Transportation, Housing and Urban Development, and Related Agencies': [110, 111, 112]}","senatesub",""
"451","/chamber-2/committee-174","/chamber-2","/chamber-2/committee-174",451,2,174,"Transportation, Treasury and General Government","Senate Committee on Appropriations","{'Transportation, Treasury and General Government': [108]}","senatesub",""
"452","/chamber-2/committee-175","/chamber-2","/chamber-2/committee-175",452,2,175,"Transportation, Treasury, the Judiciary, and Housing and Urban Development, and Related Agencies","Senate Committee on Appropriations","{'Transportation, Treasury, the Judiciary, and Housing and Urban Development, and Related Agencies': [109, 110]}","senatesub",""
"453","/chamber-2/committee-176","/chamber-2","/chamber-2/committee-176",453,2,176,"Treasury, Postal Service, General Government","Senate Committee on Appropriations","{'Treasury, Postal Service, General Government': [98, 99, 100, 101, 102, 103, 104], 'Treasury and General Government': [105, 106, 107]}","senatesub",""
"454","/chamber-2/committee-177","/chamber-2","/chamber-2/committee-177",454,2,177,"Water and Power","Senate Committee on Interior and Insular Affairs","{'Water and Power': [97, 98, 99]}","senatesub",""
"455","/chamber-2/committee-178","/chamber-2","/chamber-2/committee-178",455,2,178,"Water and Power","Senate Committee on Interior and Insular Affairs","{'Water and Power': [100, 101, 102, 103], 'Forests and Public Land Management': [104, 105, 106], 'Public Lands and Forests': [107, 108, 109, 110, 111, 112], 'Public Lands, Forests, and Mining': [113, 114]}","senatesub",""
"456","/chamber-2/committee-179","/chamber-2","/chamber-2/committee-179",456,2,179,"Water and Wildlife","Senate Committee on Public Works","{'Water and Wildlife': [111, 112, 113], 'Fisheries, Water, and Wildlife': [114]}","senatesub",""
"457","/chamber-2/committee-180","/chamber-2","/chamber-2/committee-180",457,2,180,"Water Resources","Senate Committee on Public Works","{'Water Resources': [97, 98, 99], 'Environmental Protection': [100, 101, 102]}","senatesub",""
"458","/chamber-2/committee-181","/chamber-2","/chamber-2/committee-181",458,2,181,"Western Hemisphere Affairs","Senate Committee on Foreign Relations","{'Western Hemisphere Affairs': [98, 99], 'Western Hemisphere and Peace Corps Affairs': [100, 102, 104], 'Western Hemisphere, Peace Corps, Narcotics and Terrorism': [105], 'Western Hemisphere, Peace Corps and Narcotics Affairs': [107, 110]}","senatesub",""
