"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"1236","/chamber-1/member-1236","/chamber-1","/chamber-1/member-1236",1236,1,1236,"John Rarick","John","","Rarick","/chamber-1/member-1236","LA",6,"Democratic",1967,1975
"1237","/chamber-1/member-1237","/chamber-1","/chamber-1/member-1237",1237,1,1237,"Jamie Raskin","Jamie",NA,"Raskin","/chamber-1/member-1237","MD",8,"Democratic",2017,2020
"1238","/chamber-1/member-1238","/chamber-1","/chamber-1/member-1238",1238,1,1238,"William R. Ratchford","William","R.","Ratchford","/chamber-1/member-1238","CT",5,"Democratic",1979,1985
"1239","/chamber-1/member-1239","/chamber-1","/chamber-1/member-1239",1239,1,1239,"John Ratcliffe","John",NA,"Ratcliffe","/chamber-1/member-1239","TX",4,"Republican",2015,2020
"1240","/chamber-1/member-1240","/chamber-1","/chamber-1/member-1240",1240,1,1240,"Richard Ray","Richard","","Ray","/chamber-1/member-1240","GA",3,"Democratic",1983,1993
"1241","/chamber-1/member-1241","/chamber-1","/chamber-1/member-1241",1241,1,1241,"William T. Redmond","William","T.","Redmond","/chamber-1/member-1241","NM",3,"Republican",1997,1999
"1242","/chamber-1/member-1242","/chamber-1","/chamber-1/member-1242",1242,1,1242,"Tom Reed","Tom",NA,"Reed","/chamber-1/member-1242","NY",23,"Republican",2010,2020
"1243","/chamber-1/member-1243","/chamber-1","/chamber-1/member-1243",1243,1,1243,"Thomas M. Rees","Thomas","M.","Rees","/chamber-1/member-1243","CA",23,"Democratic",1965,1977
"1244","/chamber-1/member-1244","/chamber-1","/chamber-1/member-1244",1244,1,1244,"Ralph Regula","Ralph","","Regula","/chamber-1/member-1244","OH",16,"Republican",1973,2009
"1245","/chamber-1/member-1245","/chamber-1","/chamber-1/member-1245",1245,1,1245,"David G. Reichert","David","G.","Reichert","/chamber-1/member-1245","WA",8,"Republican",2005,2019
"1246","/chamber-1/member-1246","/chamber-1","/chamber-1/member-1246",1246,1,1246,"Ogden R. Reid","Ogden","R.","Reid","/chamber-1/member-1246","NY",24,"Republican",1972,1975
"1247","/chamber-1/member-1247","/chamber-1","/chamber-1/member-1247",1247,1,1247,"James B. Renacci","James","B.","Renacci","/chamber-1/member-1247","OH",16,"Republican",2011,2019
"1248","/chamber-1/member-1248","/chamber-1","/chamber-1/member-1248",1248,1,1248,"Rick Renzi","Rick","","Renzi","/chamber-1/member-1248","AZ",1,"Republican",2003,2009
"1249","/chamber-1/member-1249","/chamber-1","/chamber-1/member-1249",1249,1,1249,"Guy Reschenthaler","Guy",NA,"Reschenthaler","/chamber-1/member-1249","PA",14,"Republican",2019,2020
"1250","/chamber-1/member-1250","/chamber-1","/chamber-1/member-1250",1250,1,1250,"Henry S. Reuss","Henry","S.","Reuss","/chamber-1/member-1250","WI",5,"Democratic",1955,1983
"1251","/chamber-1/member-1251","/chamber-1","/chamber-1/member-1251",1251,1,1251,"Silvestre Reyes","Silvestre","","Reyes","/chamber-1/member-1251","TX",16,"Democratic",1997,2013
"1252","/chamber-1/member-1252","/chamber-1","/chamber-1/member-1252",1252,1,1252,"Mel Reynolds","Mel","","Reynolds","/chamber-1/member-1252","IL",2,"Democratic",1993,1995
"1253","/chamber-1/member-1253","/chamber-1","/chamber-1/member-1253",1253,1,1253,"Thomas M. Reynolds","Thomas","M.","Reynolds","/chamber-1/member-1253","NY",26,"Republican",1999,2009
"1254","/chamber-1/member-1254","/chamber-1","/chamber-1/member-1254",1254,1,1254,"John Jacob Rhodes","John","Jacob","Rhodes","/chamber-1/member-1254","AZ",1,"Republican",1953,1983
"1255","/chamber-1/member-1255","/chamber-1","/chamber-1/member-1255",1255,1,1255,"Reid Ribble","Reid","","Ribble","/chamber-1/member-1255","WI",8,"Republican",2011,2017
"1256","/chamber-1/member-1256","/chamber-1","/chamber-1/member-1256",1256,1,1256,"Kathleen M. Rice","Kathleen","M.","Rice","/chamber-1/member-1256","NY",4,"Democratic",2015,2020
"1257","/chamber-1/member-1257","/chamber-1","/chamber-1/member-1257",1257,1,1257,"Tom Rice","Tom",NA,"Rice","/chamber-1/member-1257","SC",7,"Republican",2013,2020
"1258","/chamber-1/member-1258","/chamber-1","/chamber-1/member-1258",1258,1,1258,"Laura Richardson","Laura","","Richardson","/chamber-1/member-1258","CA",37,"Democratic",2007,2013
"1259","/chamber-1/member-1259","/chamber-1","/chamber-1/member-1259",1259,1,1259,"Cedric L. Richmond","Cedric","L.","Richmond","/chamber-1/member-1259","LA",2,"Democratic",2011,2020
"1260","/chamber-1/member-1260","/chamber-1","/chamber-1/member-1260",1260,1,1260,"Denver Riggleman","Denver",NA,"Riggleman","/chamber-1/member-1260","VA",5,"Republican",2019,2020
"1261","/chamber-1/member-1261","/chamber-1","/chamber-1/member-1261",1261,1,1261,"Frank Riggs","Frank","","Riggs","/chamber-1/member-1261","CA",1,"Republican",1995,1999
"1262","/chamber-1/member-1262","/chamber-1","/chamber-1/member-1262",1262,1,1262,"Frank Riggs","Frank","","Riggs","/chamber-1/member-1262","CA",1,"Republican",1991,1993
"1263","/chamber-1/member-1263","/chamber-1","/chamber-1/member-1263",1263,1,1263,"Bob R. Riley","Bob","R.","Riley","/chamber-1/member-1263","AL",3,"Republican",1997,2003
"1264","/chamber-1/member-1264","/chamber-1","/chamber-1/member-1264",1264,1,1264,"Matthew John Rinaldo","Matthew","John","Rinaldo","/chamber-1/member-1264","NJ",7,"Republican",1973,1993
"1265","/chamber-1/member-1265","/chamber-1","/chamber-1/member-1265",1265,1,1265,"Donald L. Ritter","Donald","L.","Ritter","/chamber-1/member-1265","PA",15,"Republican",1979,1993
"1266","/chamber-1/member-1266","/chamber-1","/chamber-1/member-1266",1266,1,1266,"David Rivera","David","","Rivera","/chamber-1/member-1266","FL",25,"Republican",2011,2013
"1267","/chamber-1/member-1267","/chamber-1","/chamber-1/member-1267",1267,1,1267,"Lynn N. Rivers","Lynn","N.","Rivers","/chamber-1/member-1267","MI",13,"Democratic",1995,2003
"1268","/chamber-1/member-1268","/chamber-1","/chamber-1/member-1268",1268,1,1268,"Clint Roberts","Clint","","Roberts","/chamber-1/member-1268","SD",2,"Republican",1981,1983
"1269","/chamber-1/member-1269","/chamber-1","/chamber-1/member-1269",1269,1,1269,"Tommy F. Robinson","Tommy","F.","Robinson","/chamber-1/member-1269","AR",2,"Democratic",1989,1991
"1270","/chamber-1/member-1270","/chamber-1","/chamber-1/member-1270",1270,1,1270,"Tommy F. Robinson","Tommy","F.","Robinson","/chamber-1/member-1270","AR",2,"Democratic",1985,1989
"1271","/chamber-1/member-1271","/chamber-1","/chamber-1/member-1271",1271,1,1271,"Howard W. Robison","Howard","W.","Robison","/chamber-1/member-1271","NY",27,"Republican",1958,1975
"1272","/chamber-1/member-1272","/chamber-1","/chamber-1/member-1272",1272,1,1272,"Martha Roby","Martha",NA,"Roby","/chamber-1/member-1272","AL",2,"Republican",2011,2020
"1273","/chamber-1/member-1273","/chamber-1","/chamber-1/member-1273",1273,1,1273,"Peter W. Rodino","Peter","W.","Rodino","/chamber-1/member-1273","NJ",10,"Democratic",1949,1989
"1274","/chamber-1/member-1274","/chamber-1","/chamber-1/member-1274",1274,1,1274,"Ciro Rodriguez","Ciro","","Rodriguez","/chamber-1/member-1274","TX",23,"Democratic",1997,2005
"1275","/chamber-1/member-1275","/chamber-1","/chamber-1/member-1275",1275,1,1275,"Ciro Rodriguez","Ciro","","Rodriguez","/chamber-1/member-1275","TX",23,"Democratic",2007,2011
"1276","/chamber-1/member-1276","/chamber-1","/chamber-1/member-1276",1276,1,1276,"David P. Roe","David","P.","Roe","/chamber-1/member-1276","TN",1,"Republican",2009,2020
"1277","/chamber-1/member-1277","/chamber-1","/chamber-1/member-1277",1277,1,1277,"Robert A. Roe","Robert","A.","Roe","/chamber-1/member-1277","NJ",8,"Democratic",1969,1993
"1278","/chamber-1/member-1278","/chamber-1","/chamber-1/member-1278",1278,1,1278,"Harold Rogers","Harold",NA,"Rogers","/chamber-1/member-1278","KY",5,"Republican",1981,2020
"1279","/chamber-1/member-1279","/chamber-1","/chamber-1/member-1279",1279,1,1279,"Mike Rogers","Mike","","Rogers","/chamber-1/member-1279","MI",8,"Republican",2001,2015
"1280","/chamber-1/member-1280","/chamber-1","/chamber-1/member-1280",1280,1,1280,"Mike D. Rogers","Mike","D.","Rogers","/chamber-1/member-1280","AL",3,"Republican",2003,2020
"1281","/chamber-1/member-1281","/chamber-1","/chamber-1/member-1281",1281,1,1281,"Paul G. Rogers","Paul","G.","Rogers","/chamber-1/member-1281","FL",11,"Democratic",1955,1979
"1282","/chamber-1/member-1282","/chamber-1","/chamber-1/member-1282",1282,1,1282,"Dana Rohrabacher","Dana",NA,"Rohrabacher","/chamber-1/member-1282","CA",48,"Republican",1989,2019
"1283","/chamber-1/member-1283","/chamber-1","/chamber-1/member-1283",1283,1,1283,"Todd Rokita","Todd",NA,"Rokita","/chamber-1/member-1283","IN",4,"Republican",2011,2019
"1284","/chamber-1/member-1284","/chamber-1","/chamber-1/member-1284",1284,1,1284,"Teno Roncalio","Teno","","Roncalio","/chamber-1/member-1284","WY",0,"Democratic",1971,1978
"1285","/chamber-1/member-1285","/chamber-1","/chamber-1/member-1285",1285,1,1285,"Angelo D. Roncallo","Angelo","D.","Roncallo","/chamber-1/member-1285","NY",3,"Republican",1973,1975
"1286","/chamber-1/member-1286","/chamber-1","/chamber-1/member-1286",1286,1,1286,"Francis Rooney","Francis",NA,"Rooney","/chamber-1/member-1286","FL",19,"Republican",2017,2020
"1287","/chamber-1/member-1287","/chamber-1","/chamber-1/member-1287",1287,1,1287,"John J. Rooney","John","J.","Rooney","/chamber-1/member-1287","NY",14,"Democratic",1944,1974
"1288","/chamber-1/member-1288","/chamber-1","/chamber-1/member-1288",1288,1,1288,"Thomas J. Rooney","Thomas","J.","Rooney","/chamber-1/member-1288","FL",17,"Republican",2009,2019
"1289","/chamber-1/member-1289","/chamber-1","/chamber-1/member-1289",1289,1,1289,"Ileana Ros-Lehtinen","Ileana",NA,"Ros-Lehtinen","/chamber-1/member-1289","FL",27,"Republican",1989,2019
"1290","/chamber-1/member-1290","/chamber-1","/chamber-1/member-1290",1290,1,1290,"John W. Rose","John","W.","Rose","/chamber-1/member-1290","TN",6,"Republican",2019,2020
"1291","/chamber-1/member-1291","/chamber-1","/chamber-1/member-1291",1291,1,1291,"Max Rose","Max",NA,"Rose","/chamber-1/member-1291","NY",11,"Democratic",2019,2020
"1292","/chamber-1/member-1292","/chamber-1","/chamber-1/member-1292",1292,1,1292,"Jacky Rosen","Jacky",NA,"Rosen","/chamber-1/member-1292","NV",NA,"Democratic",2017,2019
"1293","/chamber-1/member-1293","/chamber-1","/chamber-1/member-1293",1293,1,1293,"Benjamin S. Rosenthal","Benjamin","S.","Rosenthal","/chamber-1/member-1293","NY",7,"Democratic",1962,1983
"1294","/chamber-1/member-1294","/chamber-1","/chamber-1/member-1294",1294,1,1294,"Peter J. Roskam","Peter","J.","Roskam","/chamber-1/member-1294","IL",6,"Republican",2007,2019
"1295","/chamber-1/member-1295","/chamber-1","/chamber-1/member-1295",1295,1,1295,"Dennis A. Ross","Dennis","A.","Ross","/chamber-1/member-1295","FL",15,"Republican",2011,2019
"1296","/chamber-1/member-1296","/chamber-1","/chamber-1/member-1296",1296,1,1296,"Mike Ross","Mike","","Ross","/chamber-1/member-1296","AR",4,"Democratic",2001,2013
"1297","/chamber-1/member-1297","/chamber-1","/chamber-1/member-1297",1297,1,1297,"Toby Roth","Toby","","Roth","/chamber-1/member-1297","WI",8,"Republican",1979,1997
"1298","/chamber-1/member-1298","/chamber-1","/chamber-1/member-1298",1298,1,1298,"Keith J. Rothfus","Keith","J.","Rothfus","/chamber-1/member-1298","PA",12,"Republican",2013,2019
"1299","/chamber-1/member-1299","/chamber-1","/chamber-1/member-1299",1299,1,1299,"Harley Rouda","Harley",NA,"Rouda","/chamber-1/member-1299","CA",48,"Democratic",2019,2020
"1300","/chamber-1/member-1300","/chamber-1","/chamber-1/member-1300",1300,1,1300,"Marge Roukema","Marge","","Roukema","/chamber-1/member-1300","NJ",5,"Republican",1981,2003
"1301","/chamber-1/member-1301","/chamber-1","/chamber-1/member-1301",1301,1,1301,"John H. Rousselot","John","H.","Rousselot","/chamber-1/member-1301","CA",26,"Republican",1970,1983
"1302","/chamber-1/member-1302","/chamber-1","/chamber-1/member-1302",1302,1,1302,"David Rouzer","David",NA,"Rouzer","/chamber-1/member-1302","NC",7,"Republican",2015,2020
"1303","/chamber-1/member-1303","/chamber-1","/chamber-1/member-1303",1303,1,1303,"John G. Rowland","John","G.","Rowland","/chamber-1/member-1303","CT",5,"Republican",1985,1991
"1304","/chamber-1/member-1304","/chamber-1","/chamber-1/member-1304",1304,1,1304,"Chip Roy","Chip",NA,"Roy","/chamber-1/member-1304","TX",21,"Republican",2019,2020
"1305","/chamber-1/member-1305","/chamber-1","/chamber-1/member-1305",1305,1,1305,"William R. Roy","William","R.","Roy","/chamber-1/member-1305","KS",2,"Democratic",1971,1975
"1306","/chamber-1/member-1306","/chamber-1","/chamber-1/member-1306",1306,1,1306,"Edward R. Roybal","Edward","R.","Roybal","/chamber-1/member-1306","CA",25,"Democratic",1963,1993
"1307","/chamber-1/member-1307","/chamber-1","/chamber-1/member-1307",1307,1,1307,"Lucille Roybal-Allard","Lucille",NA,"Roybal-Allard","/chamber-1/member-1307","CA",40,"Democratic",1993,2020
"1308","/chamber-1/member-1308","/chamber-1","/chamber-1/member-1308",1308,1,1308,"Edward R. Royce","Edward","R.","Royce","/chamber-1/member-1308","CA",39,"Republican",1993,2019
"1309","/chamber-1/member-1309","/chamber-1","/chamber-1/member-1309",1309,1,1309,"William Royer","William","","Royer","/chamber-1/member-1309","CA",11,"Republican",1979,1981
"1310","/chamber-1/member-1310","/chamber-1","/chamber-1/member-1310",1310,1,1310,"Eldon Rudd","Eldon","","Rudd","/chamber-1/member-1310","AZ",4,"Republican",1977,1987
"1311","/chamber-1/member-1311","/chamber-1","/chamber-1/member-1311",1311,1,1311,"Raul Ruiz","Raul",NA,"Ruiz","/chamber-1/member-1311","CA",36,"Democratic",2013,2020
"1312","/chamber-1/member-1312","/chamber-1","/chamber-1/member-1312",1312,1,1312,"Harold Runnels","Harold","","Runnels","/chamber-1/member-1312","NM",2,"Democratic",1971,1980
"1313","/chamber-1/member-1313","/chamber-1","/chamber-1/member-1313",1313,1,1313,"Jon Runyan","Jon","","Runyan","/chamber-1/member-1313","NJ",3,"Republican",2011,2015
"1314","/chamber-1/member-1314","/chamber-1","/chamber-1/member-1314",1314,1,1314,"Philip E. Ruppe","Philip","E.","Ruppe","/chamber-1/member-1314","MI",11,"Republican",1967,1979
"1315","/chamber-1/member-1315","/chamber-1","/chamber-1/member-1315",1315,1,1315,"C. A. Dutch Ruppersberger","C.","A.","Ruppersberger","/chamber-1/member-1315","MD",2,"Democratic",2003,2020
"1316","/chamber-1/member-1316","/chamber-1","/chamber-1/member-1316",1316,1,1316,"Bobby L. Rush","Bobby","L.","Rush","/chamber-1/member-1316","IL",1,"Democratic",1993,2020
"1317","/chamber-1/member-1317","/chamber-1","/chamber-1/member-1317",1317,1,1317,"Steve Russell","Steve",NA,"Russell","/chamber-1/member-1317","OK",5,"Republican",2015,2019
"1318","/chamber-1/member-1318","/chamber-1","/chamber-1/member-1318",1318,1,1318,"Earl B. Ruth","Earl","B.","Ruth","/chamber-1/member-1318","NC",8,"Republican",1969,1975
"1319","/chamber-1/member-1319","/chamber-1","/chamber-1/member-1319",1319,1,1319,"John H. Rutherford","John","H.","Rutherford","/chamber-1/member-1319","FL",4,"Republican",2017,2020
"1320","/chamber-1/member-1320","/chamber-1","/chamber-1/member-1320",1320,1,1320,"Leo Ryan","Leo","","Ryan","/chamber-1/member-1320","CA",11,"Democratic",1973,1978
"1321","/chamber-1/member-1321","/chamber-1","/chamber-1/member-1321",1321,1,1321,"Paul D. Ryan","Paul","D.","Ryan","/chamber-1/member-1321","WI",1,"Republican",1999,2019
"1322","/chamber-1/member-1322","/chamber-1","/chamber-1/member-1322",1322,1,1322,"Tim Ryan","Tim",NA,"Ryan","/chamber-1/member-1322","OH",13,"Democratic",2003,2020
"1323","/chamber-1/member-1323","/chamber-1","/chamber-1/member-1323",1323,1,1323,"Jim Ryun","Jim","","Ryun","/chamber-1/member-1323","KS",2,"Republican",1997,2007
"1324","/chamber-1/member-1324","/chamber-1","/chamber-1/member-1324",1324,1,1324,"Martin Olav Sabo","Martin","Olav","Sabo","/chamber-1/member-1324","MN",5,"Democratic-Farmer-Labor",1979,2007
"1325","/chamber-1/member-1325","/chamber-1","/chamber-1/member-1325",1325,1,1325,"John Salazar","John","","Salazar","/chamber-1/member-1325","CO",3,"Democratic",2005,2011
"1326","/chamber-1/member-1326","/chamber-1","/chamber-1/member-1326",1326,1,1326,"Bill Sali","Bill","","Sali","/chamber-1/member-1326","ID",1,"Republican",2007,2009
"1327","/chamber-1/member-1327","/chamber-1","/chamber-1/member-1327",1327,1,1327,"Matt Salmon","Matt","","Salmon","/chamber-1/member-1327","AZ",5,"Republican",1995,2001
"1328","/chamber-1/member-1328","/chamber-1","/chamber-1/member-1328",1328,1,1328,"Matt Salmon","Matt","","Salmon","/chamber-1/member-1328","AZ",5,"Republican",2013,2017
"1329","/chamber-1/member-1329","/chamber-1","/chamber-1/member-1329",1329,1,1329,"Linda T. Sanchez","Linda","T.","Sanchez","/chamber-1/member-1329","CA",38,"Democratic",2003,2020
"1330","/chamber-1/member-1330","/chamber-1","/chamber-1/member-1330",1330,1,1330,"Loretta Sanchez","Loretta","","Sanchez","/chamber-1/member-1330","CA",46,"Democratic",1997,2017
"1331","/chamber-1/member-1331","/chamber-1","/chamber-1/member-1331",1331,1,1331,"Max Sandlin","Max","","Sandlin","/chamber-1/member-1331","TX",1,"Democratic",1997,2005
"1332","/chamber-1/member-1332","/chamber-1","/chamber-1/member-1332",1332,1,1332,"Mark Sanford","Mark",NA,"Sanford","/chamber-1/member-1332","SC",1,"Republican",1995,2019
"1333","/chamber-1/member-1333","/chamber-1","/chamber-1/member-1333",1333,1,1333,"George E. Sangmeister","George","E.","Sangmeister","/chamber-1/member-1333","IL",11,"Democratic",1989,1995
"1334","/chamber-1/member-1334","/chamber-1","/chamber-1/member-1334",1334,1,1334,"James David Santini","James","David","Santini","/chamber-1/member-1334","NV",0,"Democratic",1975,1983
"1335","/chamber-1/member-1335","/chamber-1","/chamber-1/member-1335",1335,1,1335,"Ronald A. Sarasin","Ronald","A.","Sarasin","/chamber-1/member-1335","CT",5,"Republican",1973,1979
"1336","/chamber-1/member-1336","/chamber-1","/chamber-1/member-1336",1336,1,1336,"John P. Sarbanes","John","P.","Sarbanes","/chamber-1/member-1336","MD",3,"Democratic",2007,2020
"1337","/chamber-1/member-1337","/chamber-1","/chamber-1/member-1337",1337,1,1337,"Gus Savage","Gus","","Savage","/chamber-1/member-1337","IL",2,"Democratic",1981,1993
"1338","/chamber-1/member-1338","/chamber-1","/chamber-1/member-1338",1338,1,1338,"Harold S. Sawyer","Harold","S.","Sawyer","/chamber-1/member-1338","MI",5,"Republican",1977,1985
"1339","/chamber-1/member-1339","/chamber-1","/chamber-1/member-1339",1339,1,1339,"Thomas C. Sawyer","Thomas","C.","Sawyer","/chamber-1/member-1339","OH",14,"Democratic",1987,2003
"1340","/chamber-1/member-1340","/chamber-1","/chamber-1/member-1340",1340,1,1340,"Steve Scalise","Steve",NA,"Scalise","/chamber-1/member-1340","LA",1,"Republican",2008,2020
"1341","/chamber-1/member-1341","/chamber-1","/chamber-1/member-1341",1341,1,1341,"Mary Gay Scanlon","Mary","Gay","Scanlon","/chamber-1/member-1341","PA",5,"Democratic",2018,2020
"1342","/chamber-1/member-1342","/chamber-1","/chamber-1/member-1342",1342,1,1342,"Joe Scarborough","Joe","","Scarborough","/chamber-1/member-1342","FL",1,"Republican",1995,2001
"1343","/chamber-1/member-1343","/chamber-1","/chamber-1/member-1343",1343,1,1343,"Daniel Schaefer","Daniel","","Schaefer","/chamber-1/member-1343","CO",6,"Republican",1983,1999
"1344","/chamber-1/member-1344","/chamber-1","/chamber-1/member-1344",1344,1,1344,"Bob Schaffer","Bob","","Schaffer","/chamber-1/member-1344","CO",4,"Republican",1997,2003
"1345","/chamber-1/member-1345","/chamber-1","/chamber-1/member-1345",1345,1,1345,"Janice D. Schakowsky","Janice","D.","Schakowsky","/chamber-1/member-1345","IL",9,"Democratic",1999,2020
"1346","/chamber-1/member-1346","/chamber-1","/chamber-1/member-1346",1346,1,1346,"Mark Schauer","Mark","","Schauer","/chamber-1/member-1346","MI",7,"Democratic",2009,2011
"1347","/chamber-1/member-1347","/chamber-1","/chamber-1/member-1347",1347,1,1347,"Lynn Schenk","Lynn","","Schenk","/chamber-1/member-1347","CA",49,"Democratic",1993,1995
"1348","/chamber-1/member-1348","/chamber-1","/chamber-1/member-1348",1348,1,1348,"William J. Scherle","William","J.","Scherle","/chamber-1/member-1348","IA",5,"Republican",1967,1975
"1349","/chamber-1/member-1349","/chamber-1","/chamber-1/member-1349",1349,1,1349,"James H. Scheuer","James","H.","Scheuer","/chamber-1/member-1349","NY",8,"Democratic-Liberal",1975,1993
"1350","/chamber-1/member-1350","/chamber-1","/chamber-1/member-1350",1350,1,1350,"Adam B. Schiff","Adam","B.","Schiff","/chamber-1/member-1350","CA",28,"Democratic",2001,2020
"1351","/chamber-1/member-1351","/chamber-1","/chamber-1/member-1351",1351,1,1351,"Steven Schiff","Steven","","Schiff","/chamber-1/member-1351","NM",1,"Republican",1989,1998
"1352","/chamber-1/member-1352","/chamber-1","/chamber-1/member-1352",1352,1,1352,"Jean Schmidt","Jean","","Schmidt","/chamber-1/member-1352","OH",2,"Republican",2005,2013
"1353","/chamber-1/member-1353","/chamber-1","/chamber-1/member-1353",1353,1,1353,"Herman T. Schneebeli","Herman","T.","Schneebeli","/chamber-1/member-1353","PA",17,"Republican",1960,1977
"1354","/chamber-1/member-1354","/chamber-1","/chamber-1/member-1354",1354,1,1354,"Bradley Scott Schneider","Bradley","Scott","Schneider","/chamber-1/member-1354","IL",10,"Democratic",2013,2020
"1355","/chamber-1/member-1355","/chamber-1","/chamber-1/member-1355",1355,1,1355,"Claudine Schneider","Claudine","","Schneider","/chamber-1/member-1355","RI",2,"Republican",1981,1991
"1356","/chamber-1/member-1356","/chamber-1","/chamber-1/member-1356",1356,1,1356,"Aaron Schock","Aaron","","Schock","/chamber-1/member-1356","IL",18,"Republican",2009,2015
"1357","/chamber-1/member-1357","/chamber-1","/chamber-1/member-1357",1357,1,1357,"Kurt Schrader","Kurt",NA,"Schrader","/chamber-1/member-1357","OR",5,"Democratic",2009,2020
"1358","/chamber-1/member-1358","/chamber-1","/chamber-1/member-1358",1358,1,1358,"Kim Schrier","Kim",NA,"Schrier","/chamber-1/member-1358","WA",8,"Democratic",2019,2020
"1359","/chamber-1/member-1359","/chamber-1","/chamber-1/member-1359",1359,1,1359,"Patricia Schroeder","Patricia","","Schroeder","/chamber-1/member-1359","CO",1,"Democratic",1973,1997
"1360","/chamber-1/member-1360","/chamber-1","/chamber-1/member-1360",1360,1,1360,"Bill Schuette","Bill","","Schuette","/chamber-1/member-1360","MI",10,"Republican",1985,1991
"1361","/chamber-1/member-1361","/chamber-1","/chamber-1/member-1361",1361,1,1361,"Richard T. Schulze","Richard","T.","Schulze","/chamber-1/member-1361","PA",5,"Republican",1975,1993
"1362","/chamber-1/member-1362","/chamber-1","/chamber-1/member-1362",1362,1,1362,"Allyson Schwartz","Allyson","","Schwartz","/chamber-1/member-1362","PA",13,"Democratic",2005,2015
"1363","/chamber-1/member-1363","/chamber-1","/chamber-1/member-1363",1363,1,1363,"David Schweikert","David",NA,"Schweikert","/chamber-1/member-1363","AZ",6,"Republican",2011,2020
"1364","/chamber-1/member-1364","/chamber-1","/chamber-1/member-1364",1364,1,1364,"Austin Scott","Austin",NA,"Scott","/chamber-1/member-1364","GA",8,"Republican",2011,2020
"1365","/chamber-1/member-1365","/chamber-1","/chamber-1/member-1365",1365,1,1365,"David Scott","David",NA,"Scott","/chamber-1/member-1365","GA",13,"Democratic",2003,2020
"1366","/chamber-1/member-1366","/chamber-1","/chamber-1/member-1366",1366,1,1366,"Robert C. Scott","Robert","C.","Scott","/chamber-1/member-1366","VA",3,"Democratic",1993,2020
"1367","/chamber-1/member-1367","/chamber-1","/chamber-1/member-1367",1367,1,1367,"Andrea Seastrand","Andrea","","Seastrand","/chamber-1/member-1367","CA",22,"Republican",1995,1997
"1368","/chamber-1/member-1368","/chamber-1","/chamber-1/member-1368",1368,1,1368,"Keith Sebelius","Keith","","Sebelius","/chamber-1/member-1368","KS",1,"Republican",1969,1981
"1369","/chamber-1/member-1369","/chamber-1","/chamber-1/member-1369",1369,1,1369,"Shelley Sekula-Gibbs","Shelley","","Sekula-Gibbs","/chamber-1/member-1369","TX",22,"Republican",2006,2007
"1370","/chamber-1/member-1370","/chamber-1","/chamber-1/member-1370",1370,1,1370,"F. James Sensenbrenner","F.","James","Sensenbrenner","/chamber-1/member-1370","WI",5,"Republican",1979,2020
"1371","/chamber-1/member-1371","/chamber-1","/chamber-1/member-1371",1371,1,1371,"Jose E. Serrano","Jose","E.","Serrano","/chamber-1/member-1371","NY",15,"Democratic",1989,2020
"1372","/chamber-1/member-1372","/chamber-1","/chamber-1/member-1372",1372,1,1372,"Pete Sessions","Pete",NA,"Sessions","/chamber-1/member-1372","TX",32,"Republican",1997,2019
"1373","/chamber-1/member-1373","/chamber-1","/chamber-1/member-1373",1373,1,1373,"Joe Sestak","Joe","","Sestak","/chamber-1/member-1373","PA",7,"Democratic",2007,2011
"1374","/chamber-1/member-1374","/chamber-1","/chamber-1/member-1374",1374,1,1374,"Terri A. Sewell","Terri","A.","Sewell","/chamber-1/member-1374","AL",7,"Democratic",2011,2020
"1375","/chamber-1/member-1375","/chamber-1","/chamber-1/member-1375",1375,1,1375,"John Shadegg","John","","Shadegg","/chamber-1/member-1375","AZ",3,"Republican",1995,2011
"1376","/chamber-1/member-1376","/chamber-1","/chamber-1/member-1376",1376,1,1376,"Donna E. Shalala","Donna","E.","Shalala","/chamber-1/member-1376","FL",27,"Democratic",2019,2020
"1377","/chamber-1/member-1377","/chamber-1","/chamber-1/member-1377",1377,1,1377,"James Shannon","James","","Shannon","/chamber-1/member-1377","MA",5,"Democratic",1979,1985
"1378","/chamber-1/member-1378","/chamber-1","/chamber-1/member-1378",1378,1,1378,"Carol Shea-Porter","Carol",NA,"Shea-Porter","/chamber-1/member-1378","NH",1,"Democratic",2007,2019
"1379","/chamber-1/member-1379","/chamber-1","/chamber-1/member-1379",1379,1,1379,"Karen Shepherd","Karen","","Shepherd","/chamber-1/member-1379","UT",2,"Democratic",1993,1995
"1380","/chamber-1/member-1380","/chamber-1","/chamber-1/member-1380",1380,1,1380,"Brad Sherman","Brad",NA,"Sherman","/chamber-1/member-1380","CA",30,"Democratic",1997,2020
"1381","/chamber-1/member-1381","/chamber-1","/chamber-1/member-1381",1381,1,1381,"Mikie Sherrill","Mikie",NA,"Sherrill","/chamber-1/member-1381","NJ",11,"Democratic",2019,2020
"1382","/chamber-1/member-1382","/chamber-1","/chamber-1/member-1382",1382,1,1382,"John Shimkus","John",NA,"Shimkus","/chamber-1/member-1382","IL",15,"Republican",1997,2020
"1383","/chamber-1/member-1383","/chamber-1","/chamber-1/member-1383",1383,1,1383,"George E. Shipley","George","E.","Shipley","/chamber-1/member-1383","IL",22,"Democratic",1959,1979
