"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"10959","/parliament-116/chamber-1/member-1497","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1497",10959,116,1,1497,"Glenn Thompson","Glenn",NA,"Thompson","/chamber-1/member-1497","PA",15,"Republican",2009,2020
"10960","/parliament-116/chamber-1/member-1498","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1498",10960,116,1,1498,"Mike Thompson","Mike",NA,"Thompson","/chamber-1/member-1498","CA",5,"Democratic",1999,2020
"10961","/parliament-116/chamber-1/member-1501","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1501",10961,116,1,1501,"Mac Thornberry","Mac",NA,"Thornberry","/chamber-1/member-1501","TX",13,"Republican",1995,2020
"10962","/parliament-116/chamber-1/member-1504","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1504",10962,116,1,1504,"Patrick J. Tiberi","Patrick","J.","Tiberi","/chamber-1/member-1504","OH",12,"Republican",2001,2018
"10963","/parliament-116/chamber-1/member-1507","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1507",10963,116,1,1507,"William R. IV Timmons","William","R.","Timmons","/chamber-1/member-1507","SC",4,"Republican",2019,2020
"10964","/parliament-116/chamber-1/member-1508","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1508",10964,116,1,1508,"Scott  R. Tipton","Scott","","Tipton","/chamber-1/member-1508","CO",3,"Republican",2011,2020
"10965","/parliament-116/chamber-1/member-1509","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1509",10965,116,1,1509,"Dina Titus","Dina",NA,"Titus","/chamber-1/member-1509","NV",1,"Democratic",2009,2020
"10966","/parliament-116/chamber-1/member-1510","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1510",10966,116,1,1510,"Rashida Tlaib","Rashida",NA,"Tlaib","/chamber-1/member-1510","MI",13,"Democratic",2019,2020
"10967","/parliament-116/chamber-1/member-1511","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1511",10967,116,1,1511,"Paul Tonko","Paul",NA,"Tonko","/chamber-1/member-1511","NY",20,"Democratic",2009,2020
"10968","/parliament-116/chamber-1/member-1516","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1516",10968,116,1,1516,"Norma J. Torres","Norma","J.","Torres","/chamber-1/member-1516","CA",35,"Democratic",2015,2020
"10969","/parliament-116/chamber-1/member-1517","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1517",10969,116,1,1517,"Xochitl Torres Small","Xochitl",NA,"Torres Small","/chamber-1/member-1517","NM",2,"Democratic",2019,2020
"10970","/parliament-116/chamber-1/member-1520","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1520",10970,116,1,1520,"Lori Trahan","Lori",NA,"Trahan","/chamber-1/member-1520","MA",3,"Democratic",2019,2020
"10971","/parliament-116/chamber-1/member-1522","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1522",10971,116,1,1522,"David J. Trone","David","J.","Trone","/chamber-1/member-1522","MD",6,"Democratic",2019,2020
"10972","/parliament-116/chamber-1/member-1523","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1523",10972,116,1,1523,"David A. Trott","David","A.","Trott","/chamber-1/member-1523","MI",11,"Republican",2015,2019
"10973","/parliament-116/chamber-1/member-1524","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1524",10973,116,1,1524,"Niki Tsongas","Niki",NA,"Tsongas","/chamber-1/member-1524","MA",3,"Democratic",2007,2019
"10974","/parliament-116/chamber-1/member-1525","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1525",10974,116,1,1525,"Michael R. Turner","Michael","R.","Turner","/chamber-1/member-1525","OH",10,"Republican",2003,2020
"10975","/parliament-116/chamber-1/member-1526","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1526",10975,116,1,1526,"Lauren Underwood","Lauren",NA,"Underwood","/chamber-1/member-1526","IL",14,"Democratic",2019,2020
"10976","/parliament-116/chamber-1/member-1529","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1529",10976,116,1,1529,"Fred Upton","Fred",NA,"Upton","/chamber-1/member-1529","MI",6,"Republican",1987,2020
"10977","/parliament-116/chamber-1/member-1530","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1530",10977,116,1,1530,"David G. Valadao","David","G.","Valadao","/chamber-1/member-1530","CA",21,"Republican",2013,2019
"10978","/parliament-116/chamber-1/member-1531","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1531",10978,116,1,1531,"Jefferson Van Drew","Jefferson",NA,"Van Drew","/chamber-1/member-1531","NJ",2,"Republican",2019,2020
"10979","/parliament-116/chamber-1/member-1533","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1533",10979,116,1,1533,"Juan Vargas","Juan",NA,"Vargas","/chamber-1/member-1533","CA",51,"Democratic",2013,2020
"10980","/parliament-116/chamber-1/member-1534","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1534",10980,116,1,1534,"Marc A. Veasey","Marc","A.","Veasey","/chamber-1/member-1534","TX",33,"Democratic",2013,2020
"10981","/parliament-116/chamber-1/member-1535","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1535",10981,116,1,1535,"Filemon Vela","Filemon",NA,"Vela","/chamber-1/member-1535","TX",34,"Democratic",2013,2020
"10982","/parliament-116/chamber-1/member-1536","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1536",10982,116,1,1536,"Nydia M. Velazquez","Nydia","M.","Velazquez","/chamber-1/member-1536","NY",7,"Democratic",1993,2020
"10983","/parliament-116/chamber-1/member-1540","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1540",10983,116,1,1540,"Peter J. Visclosky","Peter","J.","Visclosky","/chamber-1/member-1540","IN",1,"Democratic",1985,2020
"10984","/parliament-116/chamber-1/member-1543","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1543",10984,116,1,1543,"Ann Wagner","Ann",NA,"Wagner","/chamber-1/member-1543","MO",2,"Republican",2013,2020
"10985","/parliament-116/chamber-1/member-1544","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1544",10985,116,1,1544,"Tim Walberg","Tim",NA,"Walberg","/chamber-1/member-1544","MI",7,"Republican",2007,2020
"10986","/parliament-116/chamber-1/member-1545","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1545",10986,116,1,1545,"Greg Walden","Greg",NA,"Walden","/chamber-1/member-1545","OR",2,"Republican",1999,2020
"10987","/parliament-116/chamber-1/member-1547","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1547",10987,116,1,1547,"Mark Walker","Mark",NA,"Walker","/chamber-1/member-1547","NC",6,"Republican",2015,2020
"10988","/parliament-116/chamber-1/member-1549","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1549",10988,116,1,1549,"Jackie Walorski","Jackie",NA,"Walorski","/chamber-1/member-1549","IN",2,"Republican",2013,2020
"10989","/parliament-116/chamber-1/member-1555","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1555",10989,116,1,1555,"Mimi Walters","Mimi",NA,"Walters","/chamber-1/member-1555","CA",45,"Republican",2015,2019
"10990","/parliament-116/chamber-1/member-1556","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1556",10990,116,1,1556,"Michael Waltz","Michael",NA,"Waltz","/chamber-1/member-1556","FL",6,"Republican",2019,2020
"10991","/parliament-116/chamber-1/member-1557","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1557",10991,116,1,1557,"Timothy J. Walz","Timothy","J.","Walz","/chamber-1/member-1557","MN",1,"Democratic",2007,2019
"10992","/parliament-116/chamber-1/member-1562","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1562",10992,116,1,1562,"Debbie Wasserman Schultz","Debbie",NA,"Wasserman Schultz","/chamber-1/member-1562","FL",23,"Democratic",2005,2020
"10993","/parliament-116/chamber-1/member-1563","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1563",10993,116,1,1563,"Maxine Waters","Maxine",NA,"Waters","/chamber-1/member-1563","CA",43,"Democratic",1991,2020
"10994","/parliament-116/chamber-1/member-1564","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1564",10994,116,1,1564,"Steve Watkins","Steve",NA,"Watkins","/chamber-1/member-1564","KS",2,"Republican",2019,2020
"10995","/parliament-116/chamber-1/member-1568","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1568",10995,116,1,1568,"Bonnie Watson Coleman","Bonnie",NA,"Watson Coleman","/chamber-1/member-1568","NJ",12,"Democratic",2015,2020
"10996","/parliament-116/chamber-1/member-1574","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1574",10996,116,1,1574,"Randy K. Weber","Randy","K.","Weber","/chamber-1/member-1574","TX",14,"Republican",2013,2020
"10997","/parliament-116/chamber-1/member-1575","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1575",10997,116,1,1575,"Daniel Webster","Daniel",NA,"Webster","/chamber-1/member-1575","FL",11,"Republican",2011,2020
"10998","/parliament-116/chamber-1/member-1578","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1578",10998,116,1,1578,"Peter Welch","Peter",NA,"Welch","/chamber-1/member-1578","VT",NA,"Democratic",2007,2020
"10999","/parliament-116/chamber-1/member-1579","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1579",10999,116,1,1579,"Brad R. Wenstrup","Brad","R.","Wenstrup","/chamber-1/member-1579","OH",2,"Republican",2013,2020
"11000","/parliament-116/chamber-1/member-1581","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1581",11000,116,1,1581,"Bruce Westerman","Bruce",NA,"Westerman","/chamber-1/member-1581","AR",4,"Republican",2015,2020
"11001","/parliament-116/chamber-1/member-1584","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1584",11001,116,1,1584,"Jennifer Wexton","Jennifer",NA,"Wexton","/chamber-1/member-1584","VA",10,"Democratic",2019,2020
"11002","/parliament-116/chamber-1/member-1594","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1594",11002,116,1,1594,"Susan Wild","Susan",NA,"Wild","/chamber-1/member-1594","PA",7,"Democratic",2018,2020
"11003","/parliament-116/chamber-1/member-1597","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1597",11003,116,1,1597,"Roger Williams","Roger",NA,"Williams","/chamber-1/member-1597","TX",25,"Republican",2013,2020
"11004","/parliament-116/chamber-1/member-1604","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1604",11004,116,1,1604,"Frederica S. Wilson","Frederica","S.","Wilson","/chamber-1/member-1604","FL",24,"Democratic",2011,2020
"11005","/parliament-116/chamber-1/member-1606","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1606",11005,116,1,1606,"Joe Wilson","Joe",NA,"Wilson","/chamber-1/member-1606","SC",2,"Republican",2001,2020
"11006","/parliament-116/chamber-1/member-1607","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1607",11006,116,1,1607,"Robert J. Wittman","Robert","J.","Wittman","/chamber-1/member-1607","VA",1,"Republican",2007,2020
"11007","/parliament-116/chamber-1/member-1611","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1611",11007,116,1,1611,"Steve Womack","Steve",NA,"Womack","/chamber-1/member-1611","AR",3,"Republican",2011,2020
"11008","/parliament-116/chamber-1/member-1612","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1612",11008,116,1,1612,"Rob Woodall","Rob",NA,"Woodall","/chamber-1/member-1612","GA",7,"Republican",2011,2020
"11009","/parliament-116/chamber-1/member-1615","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1615",11009,116,1,1615,"Ron Wright","Ron",NA,"Wright","/chamber-1/member-1615","TX",6,"Republican",2019,2020
"11010","/parliament-116/chamber-1/member-1621","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1621",11010,116,1,1621,"John A. Yarmuth","John","A.","Yarmuth","/chamber-1/member-1621","KY",3,"Democratic",2007,2020
"11011","/parliament-116/chamber-1/member-1624","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1624",11011,116,1,1624,"Kevin Yoder","Kevin",NA,"Yoder","/chamber-1/member-1624","KS",3,"Republican",2011,2019
"11012","/parliament-116/chamber-1/member-1625","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1625",11012,116,1,1625,"Ted S. Yoho","Ted","S.","Yoho","/chamber-1/member-1625","FL",3,"Republican",2013,2020
"11013","/parliament-116/chamber-1/member-1627","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1627",11013,116,1,1627,"David Young","David",NA,"Young","/chamber-1/member-1627","IA",3,"Republican",2015,2019
"11014","/parliament-116/chamber-1/member-1628","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1628",11014,116,1,1628,"Don Young","Don",NA,"Young","/chamber-1/member-1628","AK",NA,"Republican",1973,2020
"11015","/parliament-116/chamber-1/member-1638","/parliament-116","/parliament-116/chamber-1","/parliament-116/chamber-1/member-1638",11015,116,1,1638,"Lee M. Zeldin","Lee","M.","Zeldin","/chamber-1/member-1638","NY",1,"Republican",2015,2020
"11016","/parliament-117/chamber-1/member-3","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-3",11016,117,1,3,"Ralph Lee Abraham","Ralph","Lee","Abraham","/chamber-1/member-3","LA",5,"Republican",2015,2020
"11017","/parliament-117/chamber-1/member-6","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-6",11017,117,1,6,"Alma S. Adams","Alma","S.","Adams","/chamber-1/member-6","NC",12,"Democratic",2014,2020
"11018","/parliament-117/chamber-1/member-9","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-9",11018,117,1,9,"Robert B. Aderholt","Robert","B.","Aderholt","/chamber-1/member-9","AL",4,"Republican",1997,2020
"11019","/parliament-117/chamber-1/member-11","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-11",11019,117,1,11,"Pete Aguilar","Pete",NA,"Aguilar","/chamber-1/member-11","CA",31,"Democratic",2015,2020
"11020","/parliament-117/chamber-1/member-18","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-18",11020,117,1,18,"Rick W. Allen","Rick","W.","Allen","/chamber-1/member-18","GA",12,"Republican",2015,2020
"11021","/parliament-117/chamber-1/member-19","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-19",11021,117,1,19,"Colin Z. Allred","Colin","Z.","Allred","/chamber-1/member-19","TX",32,"Democratic",2019,2020
"11022","/parliament-117/chamber-1/member-21","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-21",11022,117,1,21,"Justin Amash","Justin",NA,"Amash","/chamber-1/member-21","MI",3,"Independent",2011,2020
"11023","/parliament-117/chamber-1/member-24","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-24",11023,117,1,24,"Mark E. Amodei","Mark","E.","Amodei","/chamber-1/member-24","NV",2,"Republican",2011,2020
"11024","/parliament-117/chamber-1/member-39","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-39",11024,117,1,39,"Kelly Armstrong","Kelly",NA,"Armstrong","/chamber-1/member-39","ND",NA,"Republican",2019,2020
"11025","/parliament-117/chamber-1/member-42","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-42",11025,117,1,42,"Jodey C. Arrington","Jodey","C.","Arrington","/chamber-1/member-42","TX",19,"Republican",2017,2020
"11026","/parliament-117/chamber-1/member-52","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-52",11026,117,1,52,"Cynthia Axne","Cynthia",NA,"Axne","/chamber-1/member-52","IA",3,"Democratic",2019,2020
"11027","/parliament-117/chamber-1/member-53","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-53",11027,117,1,53,"Brian Babin","Brian",NA,"Babin","/chamber-1/member-53","TX",36,"Republican",2015,2020
"11028","/parliament-117/chamber-1/member-57","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-57",11028,117,1,57,"Don Bacon","Don",NA,"Bacon","/chamber-1/member-57","NE",2,"Republican",2017,2020
"11029","/parliament-117/chamber-1/member-62","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-62",11029,117,1,62,"James R. Baird","James","R.","Baird","/chamber-1/member-62","IN",4,"Republican",2019,2020
"11030","/parliament-117/chamber-1/member-70","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-70",11030,117,1,70,"Troy Balderson","Troy",NA,"Balderson","/chamber-1/member-70","OH",12,"Republican",2018,2020
"11031","/parliament-117/chamber-1/member-74","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-74",11031,117,1,74,"Jim Banks","Jim",NA,"Banks","/chamber-1/member-74","IN",3,"Republican",2017,2020
"11032","/parliament-117/chamber-1/member-81","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-81",11032,117,1,81,"Andy Barr","Andy",NA,"Barr","/chamber-1/member-81","KY",6,"Republican",2013,2020
"11033","/parliament-117/chamber-1/member-83","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-83",11033,117,1,83,"Nanette Diaz Barragan","Nanette","Diaz","Barragan","/chamber-1/member-83","CA",44,"Democratic",2017,2020
"11034","/parliament-117/chamber-1/member-92","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-92",11034,117,1,92,"Karen Bass","Karen",NA,"Bass","/chamber-1/member-92","CA",37,"Democratic",2011,2020
"11035","/parliament-117/chamber-1/member-99","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-99",11035,117,1,99,"Joyce Beatty","Joyce",NA,"Beatty","/chamber-1/member-99","OH",3,"Democratic",2013,2020
"11036","/parliament-117/chamber-1/member-111","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-111",11036,117,1,111,"Ami Bera","Ami",NA,"Bera","/chamber-1/member-111","CA",7,"Democratic",2013,2020
"11037","/parliament-117/chamber-1/member-114","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-114",11037,117,1,114,"Jack Bergman","Jack",NA,"Bergman","/chamber-1/member-114","MI",1,"Republican",2017,2020
"11038","/parliament-117/chamber-1/member-118","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-118",11038,117,1,118,"Donald S. Beyer","Donald","S.","Beyer","/chamber-1/member-118","VA",8,"Democratic",2015,2020
"11039","/parliament-117/chamber-1/member-121","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-121",11039,117,1,121,"Andy Biggs","Andy",NA,"Biggs","/chamber-1/member-121","AZ",5,"Republican",2017,2020
"11040","/parliament-117/chamber-1/member-125","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-125",11040,117,1,125,"Gus M. Bilirakis","Gus","M.","Bilirakis","/chamber-1/member-125","FL",12,"Republican",2007,2020
"11041","/parliament-117/chamber-1/member-128","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-128",11041,117,1,128,"Dan Bishop","Dan",NA,"Bishop","/chamber-1/member-128","NC",9,"Republican",2019,2020
"11042","/parliament-117/chamber-1/member-130","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-130",11042,117,1,130,"Rob Bishop","Rob",NA,"Bishop","/chamber-1/member-130","UT",1,"Republican",2003,2020
"11043","/parliament-117/chamber-1/member-131","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-131",11043,117,1,131,"Sanford D. Bishop","Sanford","D.","Bishop","/chamber-1/member-131","GA",2,"Democratic",1993,2020
"11044","/parliament-117/chamber-1/member-140","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-140",11044,117,1,140,"Earl Blumenauer","Earl",NA,"Blumenauer","/chamber-1/member-140","OR",3,"Democratic",1995,2020
"11045","/parliament-117/chamber-1/member-141","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-141",11045,117,1,141,"Lisa Blunt Rochester","Lisa",NA,"Blunt Rochester","/chamber-1/member-141","DE",NA,"Democratic",2017,2020
"11046","/parliament-117/chamber-1/member-148","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-148",11046,117,1,148,"Suzanne Bonamici","Suzanne",NA,"Bonamici","/chamber-1/member-148","OR",1,"Democratic",2012,2020
"11047","/parliament-117/chamber-1/member-156","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-156",11047,117,1,156,"Mike Bost","Mike",NA,"Bost","/chamber-1/member-156","IL",12,"Republican",2015,2020
"11048","/parliament-117/chamber-1/member-162","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-162",11048,117,1,162,"Brendan F. Boyle","Brendan","F.","Boyle","/chamber-1/member-162","PA",2,"Democratic",2015,2020
"11049","/parliament-117/chamber-1/member-165","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-165",11049,117,1,165,"Kevin Brady","Kevin",NA,"Brady","/chamber-1/member-165","TX",8,"Republican",1997,2020
"11050","/parliament-117/chamber-1/member-176","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-176",11050,117,1,176,"Anthony Brindisi","Anthony",NA,"Brindisi","/chamber-1/member-176","NY",22,"Democratic",2019,2020
"11051","/parliament-117/chamber-1/member-180","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-180",11051,117,1,180,"Mo Brooks","Mo",NA,"Brooks","/chamber-1/member-180","AL",5,"Republican",2011,2020
"11052","/parliament-117/chamber-1/member-181","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-181",11052,117,1,181,"Susan W. Brooks","Susan","W.","Brooks","/chamber-1/member-181","IN",5,"Republican",2013,2020
"11053","/parliament-117/chamber-1/member-185","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-185",11053,117,1,185,"Anthony G. Brown","Anthony","G.","Brown","/chamber-1/member-185","MD",4,"Democratic",2017,2020
"11054","/parliament-117/chamber-1/member-189","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-189",11054,117,1,189,"Julia Brownley","Julia",NA,"Brownley","/chamber-1/member-189","CA",26,"Democratic",2013,2020
"11055","/parliament-117/chamber-1/member-194","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-194",11055,117,1,194,"Vern Buchanan","Vern",NA,"Buchanan","/chamber-1/member-194","FL",16,"Republican",2007,2020
"11056","/parliament-117/chamber-1/member-195","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-195",11056,117,1,195,"Ken Buck","Ken",NA,"Buck","/chamber-1/member-195","CO",4,"Republican",2015,2020
"11057","/parliament-117/chamber-1/member-196","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-196",11057,117,1,196,"Larry Bucshon","Larry",NA,"Bucshon","/chamber-1/member-196","IN",8,"Republican",2011,2020
"11058","/parliament-117/chamber-1/member-197","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-197",11058,117,1,197,"Ted Budd","Ted",NA,"Budd","/chamber-1/member-197","NC",13,"Republican",2017,2020
"11059","/parliament-117/chamber-1/member-199","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-199",11059,117,1,199,"Tim Burchett","Tim",NA,"Burchett","/chamber-1/member-199","TN",2,"Republican",2019,2020
"11060","/parliament-117/chamber-1/member-201","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-201",11060,117,1,201,"Michael C. Burgess","Michael","C.","Burgess","/chamber-1/member-201","TX",26,"Republican",2003,2020
"11061","/parliament-117/chamber-1/member-213","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-213",11061,117,1,213,"Cheri Bustos","Cheri",NA,"Bustos","/chamber-1/member-213","IL",17,"Democratic",2013,2020
"11062","/parliament-117/chamber-1/member-214","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-214",11062,117,1,214,"G. K. Butterfield","G.","K.","Butterfield","/chamber-1/member-214","NC",1,"Democratic",2004,2020
"11063","/parliament-117/chamber-1/member-215","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-215",11063,117,1,215,"Bradley Byrne","Bradley",NA,"Byrne","/chamber-1/member-215","AL",1,"Republican",2014,2020
"11064","/parliament-117/chamber-1/member-219","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-219",11064,117,1,219,"Ken Calvert","Ken",NA,"Calvert","/chamber-1/member-219","CA",42,"Republican",1993,2020
"11065","/parliament-117/chamber-1/member-231","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-231",11065,117,1,231,"Salud O. Carbajal","Salud","O.","Carbajal","/chamber-1/member-231","CA",24,"Democratic",2017,2020
"11066","/parliament-117/chamber-1/member-232","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-232",11066,117,1,232,"Tony Cardenas","Tony",NA,"Cardenas","/chamber-1/member-232","CA",29,"Democratic",2013,2020
"11067","/parliament-117/chamber-1/member-239","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-239",11067,117,1,239,"Andre Carson","Andre",NA,"Carson","/chamber-1/member-239","IN",7,"Democratic",2008,2020
"11068","/parliament-117/chamber-1/member-242","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-242",11068,117,1,242,"Earl L. Carter","Earl","L.","Carter","/chamber-1/member-242","GA",1,"Republican",2015,2020
"11069","/parliament-117/chamber-1/member-243","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-243",11069,117,1,243,"John R. Carter","John","R.","Carter","/chamber-1/member-243","TX",31,"Republican",2003,2020
"11070","/parliament-117/chamber-1/member-245","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-245",11070,117,1,245,"Matt Cartwright","Matt",NA,"Cartwright","/chamber-1/member-245","PA",8,"Democratic",2013,2020
"11071","/parliament-117/chamber-1/member-246","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-246",11071,117,1,246,"Ed Case","Ed",NA,"Case","/chamber-1/member-246","HI",1,"Democratic",2002,2020
"11072","/parliament-117/chamber-1/member-248","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-248",11072,117,1,248,"Sean Casten","Sean",NA,"Casten","/chamber-1/member-248","IL",6,"Democratic",2019,2020
"11073","/parliament-117/chamber-1/member-250","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-250",11073,117,1,250,"Kathy Castor","Kathy",NA,"Castor","/chamber-1/member-250","FL",14,"Democratic",2007,2020
"11074","/parliament-117/chamber-1/member-251","/parliament-117","/parliament-117/chamber-1","/parliament-117/chamber-1/member-251",11074,117,1,251,"Joaquin Castro","Joaquin",NA,"Castro","/chamber-1/member-251","TX",20,"Democratic",2013,2020
